supplier,code,description,brand,price,category
ACCO,31340,CAJA POUCHE CARNET / 5 MIL (125 MIC) / 65X95 MM / 100UNID GBC,GBC,1625.0,POUCHE CARNET 125 MIC
ACCO,31342,CAJA POUCHE MUNICIPAL / 5MIL (125 MIC) / 70X100 MM / 100UNID GBC,GBC,1687.8151260504203,POUCHE MUNICIPAL 125 MIC
ACCO,30998,PQTE. ANILLO METALICO IBICO 6MM 3:1 BLANCO / 20 UNID / CAPACIDAD 25 HOJAS GBC,GBC,1768.3823529411766,ANILLO METALICO
ACCO,70298,BARRA DE SILICONA 11MM X 20 CMS | BOLSA 10 BARRAS BARRILITO,BARRILITO,1785.1102941176468,BARRA SILICONA
ACCO,70291,"JUEGO DE GEOMETRIA ESCOLAR FLEXIBLE | 5 PIEZAS; REGAL 30 CMS,  ESCUADRA 30°-60°, ESCUADRA 45°, TRANSPORTADOR 180° | 2 COLORES BARRILITO",BARRILITO,1785.1102941176468,SET DE GEOMETRIA
ACCO,50807,DIFUMINADOR DE TECNICAS MEDIANO 700230 DERWENT,DERWENT,1786.7647058823527,ESFUMINO/DIFUMINADOR
ACCO,677,"DOBLE CLIP TAMAÑO: 51 MILIMETROS, GRANDE, CAPACIDAD: HASTA 225 HOJAS. CAJA CON 12 UNIDADES. ACCO",ACCO,1792.279411764706,DOBLE CLIPS 51 MM
ACCO,31352,CAJA POUCHE ANTIBACTERIAL CARTA / 4MIL (100MIC) / 229X292 MM / 10UNID GBC,GBC,1818.9075630252103,POUCHE CARTA ANTIBACTORIAL
ACCO,27792,CORCHETE 44/7 PARA CORCHETERA ELECTRICA 90EC / PATA DE 7MM DE LARGO / ALAMBRE REFORZADO GALVANIZADO / PATAS CON BORDES AFILADOS PARA MEJOR PERFORACION / CORCHETEA HASTA 30 HOJAS / CAJA 5000 UNIDADES RAPID,RAPID,1819.1123949579837,CORCHETES DE MAQ. ELECTRICAS
ACCO,50727,LIBRETA 1/8 NEON KORI 80 HOJAS DE COLORES 75 GRAMAJE TILIBRA,TILIBRA,1830.8823529411761,LIBRETA 1/8
ACCO,27820,CORCHETES RAPID 23/17 /PATA DE 17MM DE LARGO / ALAMBRE SUPER REFORZADO GALVANIZADO / PATAS CON BORDES AFILADOS PARA MEJOR PERFORACION/ CORCHETEA DE 110 A 140 HOJAS / CAJA 1000 UNIDADES /  24869700 / PARA CORCHETERA HD210 RAPID,RAPID,1836.6596638655462,CORCHETE 23/17
ACCO,30999,PQTE. ANILLO METALICO IBICO 6MM 3:1 SILVER / 20 UNID / CAPACIDAD 25 HOJAS GBC,GBC,1836.6596638655462,ANILLO METALICO
ACCO,51411,PORTAPAPELES ZIP TILIBRA,TILIBRA,1845.2205882352941,PORTAPAPELES
ACCO,15299,"CORCHETE MODELO:SF-13 / TAMAÑO: 3/8""/ CONTIENE: 1.000 PIEZAS / CAPACIDAD 25-60 HOJAS SWINGLINE",SWINGLINE,1856.8014705882356,CORCHETES USO PESADO
ACCO,51992,CINTA CORRECTORA 5M PURRFECT BLISTER TILIBRA,TILIBRA,1891.544117647059,CINTA CORRECTORA
ACCO,51175,CINTA CORRECTORA 6M ZANAHORIA BLISTER TILIBRA,TILIBRA,1891.544117647059,CINTA CORRECTORA
ACCO,1600005,TILIDISCO UNIVERSITARIO SOHO 80 HOJAS 1 MATERIA TILIBRA,TILIBRA,1903.5105451115155,CUADERNO CON DISCOS
ACCO,51152,LIBRETA 1/4 HAPPY  80 HOJAS LINEALES 56 GRAMAJE TILIBRA,TILIBRA,1904.4117647058824,LIBRETA 1/4
ACCO,51961,LIBRETA 1/4 HIDE 80 HOJAS LINEALES 56 GRAMAJE TILIBRA,TILIBRA,1904.4117647058824,LIBRETA 1/4
ACCO,50735,LIBRETA 1/4 JOLIE 80 HOJAS LINEALES 56 GRAMAJE TILIBRA,TILIBRA,1904.4117647058824,LIBRETA 1/4
ACCO,50381,LIBRETA 1/4 LE VANILLE 80 HOJAS LINEALES 56 GRAMAJE TILIBRA,TILIBRA,1904.4117647058824,LIBRETA 1/4
ACCO,51198,LIBRETA 1/4 LOVELAND  80 HOJAS LINEALES 56 GRAMAJE TILIBRA,TILIBRA,1904.4117647058824,LIBRETA 1/4
ACCO,50508,LIBRETA 1/4 MAGIC 80 HOJAS LINEALES 56 GRAMAJE TILIBRA,TILIBRA,1904.4117647058824,LIBRETA 1/4
ACCO,50505,LIBRETA 1/4 NEON NEGRA 80 HOJAS BLANCAS 63 GRAMAJE TILIBRA,TILIBRA,1904.4117647058824,LIBRETA 1/4
ACCO,51154,LIBRETA 1/4 SOHO 80 HOJAS LINEALES 56 GRAMAJE TILIBRA,TILIBRA,1904.4117647058824,LIBRETA 1/4
ACCO,51153,LIBRETA 1/4 WEST VILLAGE 80 HOJAS LINEALES 56 GRAMAJE TILIBRA,TILIBRA,1904.4117647058824,LIBRETA 1/4
ACCO,27879,"CORCHETES RAPID 26/8+ /PATA DE 8,5MM DE LARGO / ALAMBRE SUPER REFORZADO GALVANIZADO / PATAS CON BORDES AFILADOS PARA MEJOR PERFORACION/ CORCHETEA HASTA 50 HOJAS / CAJA 5000 UNIDADES / PARA  CORCHETERA PINZA 27778 RAPID",RAPID,1911.7647058823527,CORCHETE 26/8+
ACCO,51563,BOLSA TILID ACADEMIE 5UNID COLEG 342106 TILIBRA,TILIBRA,1922.4264705882351,REFILL TILIDISCO
ACCO,51562,BOLSA TILIDISCO ACADEMIE UNIVERSITARIO 5 UNIDADES TILIBRA,TILIBRA,1922.4264705882351,REFILL TILIDISCO
ACCO,51557,REFILL TILIDISCO SUPER CLASS 50 HOJAS GRIS CON PAUTA TILIBRA,TILIBRA,1922.4264705882351,REFILL TILIDISCO
ACCO,51555,REFILL TILIDISCO SUPER CLASS 50 HOJAS SIN PAUTA TILIBRA,TILIBRA,1922.4264705882351,REFILL TILIDISCO
ACCO,51559,REFILL TILIDISCO SUPERCALSS 50 HOJAS DE COLORES CON PAUTA  TILIBRA,TILIBRA,1922.4264705882351,REFILL TILIDISCO
ACCO,15300,"CORCHETE MODELO:SF-13 / TAMAÑO: 1/2"" / CONTIENE: 1.000 PIEZAS / CAPACIDAD 40-90 HOJAS SWINGLINE",SWINGLINE,1928.4926470588239,CORCHETES USO PESADO
ACCO,51498,COMPAS C503 CON ESTUCHE + REPUESTO TILIBRA,TILIBRA,1999.6323529411766,COMPAS
ACCO,51718,WASHI TAPE MINI CANDY CON DISPENSADOR BLISTER TILIBRA,TILIBRA,1999.6323529411766,WASHI TAPE
ACCO,31343,CAJA POUCHE MUNICIPAL / 7MIL (175 MIC) / 70X100 MM / 100UNID GBC,GBC,1999.84243697479,POUCHE MUNICIPAL 175 MIL
ACCO,2121042,TILIDISCO COLEG HAPPY 80HOJAS 1M 341681 TILIBRA,TILIBRA,2004.5819014891176,CUADERNO CON DISCOS
ACCO,2121051,TILIDISCO UNIVERSITARIO ACADEMIE 80 HOJAS 1 MATERIA TILIBRA,TILIBRA,2004.5819014891176,CUADERNO CON DISCOS
ACCO,27824,CORCHETES RAPID 23/20 /PATA DE 20MM DE LARGO / ALAMBRE SUPER REFORZADO GALVANIZADO / PATAS CON BORDES AFILADOS PARA MEJOR PERFORACION/ CORCHETEA DE 140 A 170 HOJAS / CAJA 1000 UNIDADES /  248070400 / PARA CORCHETERA HD210 RAPID,RAPID,2041.4915966386557,CORCHETE 23/20
ACCO,50591,TIRALINEAS NEGRO PERMANENTE  0.3 2305566 DERWENT,DERWENT,2051.470588235294,TIRALINEAS
ACCO,50588,TIRALINEAS NEGRO PERMANENTE 0.05 2305563 DERWENT,DERWENT,2051.470588235294,TIRALINEAS
ACCO,50589,TIRALINEAS NEGRO PERMANENTE 0.1 2305564 DERWENT,DERWENT,2051.470588235294,TIRALINEAS
ACCO,50590,TIRALINEAS NEGRO PERMANENTE 0.2 2305565 DERWENT,DERWENT,2051.470588235294,TIRALINEAS
ACCO,50592,TIRALINEAS NEGRO PERMANENTE 0.5 2305567 DERWENT,DERWENT,2051.470588235294,TIRALINEAS
ACCO,50593,TIRALINEAS NEGRO PERMANENTE 0.8 2305568 DERWENT,DERWENT,2051.470588235294,TIRALINEAS
ACCO,50594,TIRALINEAS SEPIA PERMANENTE 0.1 2305569 DERWENT,DERWENT,2051.470588235294,TIRALINEAS
ACCO,50595,TIRALINEAS SEPIA PERMANENTE 0.3 2305570 DERWENT,DERWENT,2051.470588235294,TIRALINEAS
ACCO,50596,TIRALINEAS SEPIA PERMANENTE 0.5 2305571 DERWENT,DERWENT,2051.470588235294,TIRALINEAS
ACCO,50519,AGENDA COSIDA PERMANENTE M3 96 HOJAS D+  TILIBRA,TILIBRA,2051.470588235294,AGENDAS & PLANNERS
ACCO,51388,CINTA AD DECO 3D BL 24CJ TILIBRA 337056 TILIBRA,TILIBRA,2076.838235294117,WASHI TAPE
ACCO,51717,CINTA AD WASHI 3D BL SOHO 345130 TILIBRA,TILIBRA,2076.838235294117,WASHI TAPE
ACCO,26449,"ARCHIVADOR TAMAÑO CARTA / 2 AROS / COLOR BLANCO / ANCHO: 1/2""/ CAPACIDAD: 150 HOJAS / MATERIAL: POLIPROPILENO WILSON JONES",WILSON JONES,2100.5514705882356,"ARCHIVADOR PRESENTACION 2 AROS CARTA 1/2"""
ACCO,1100013,"MOUSE MOUSE·IN·A·BOX® EQ CONEXION USB-A 2.0 O 3.0, CABLE 1.8M KENSINGTON",KENSINGTON,2105.65325786672,MOUSE
ACCO,31344,CAJA POUCHE  JUMBO / 7MIL (175 MIC) (80X115 MM) / 100UNID GBC,GBC,2124.789915966387,POUCHE JUMBO 175 MIC
ACCO,70007,CALCULADORA CIENTIFICA |10 DIGITOS|PILAS|136 FUNCIONES | GRIS CON TAPA|BLISTER BARRILITO,BARRILITO,2143.5661764705887,CALCULADORAS
ACCO,70258,CALCULADORA CIENTIFICA DUAL (DOBLE FUENTE DE PODER) | 10DIGITOS | 136 FUNCIONES| NEGRA CON AZUL | BLISTER  BARRILITO,BARRILITO,2143.5661764705887,CALCULADORAS
ACCO,70045,FLAUTA DULCE SOPRANO (DESARMABLE EN 3 PARTES)| RESINA ABS |INCLUYE BARRA LIMPIADORA Y  ESTUCHE PLASTICO   | FS4000 BARRILITO,BARRILITO,2143.5661764705887,FLAUTAS
ACCO,70059,LUPA 50 MM ARO METALICO/CUERPO PLASTICO | LENTE DE CRISTAL | 5X | 50MM | CAJA PARA COLGAR |LB50M BARRILITO,BARRILITO,2143.5661764705887,LUPAS
ACCO,51554,REFILL TILIDISCO UNIVERSITARIO 50 HOJAS HOJAS BLANCAS TILIBRA,TILIBRA,2154.0441176470586,REFILL TILIDISCO
ACCO,51967,REFILL TILIDISCO UNIVERSITARIO LOVELY FRIEND 50 HOJAS TILIBRA,TILIBRA,2154.0441176470586,REFILL TILIDISCO
ACCO,2121040,TILIDISCO UNIVERSITARIO PALTA 160 HOJAS 10 MATERIA TILIBRA,TILIBRA,2173.0341621184557,CUADERNO CON DISCOS
ACCO,30124,PQTE. ANILLO PLASTICO IBICO 9MM BLANCO / 50UNID / CAPACIDAD 65 HOJAS GBC,GBC,2178.046218487395,ANILLO 9MM
ACCO,51666,CALENDARIO MENSUAL DE MESA 12 HOJAS SOHO TILIBRA,TILIBRA,2198.529411764706,AGENDAS & PLANNERS
ACCO,51522,CROQUERA LUNIX 60 HOJAS 56 GRAMAJE TILIBRA,TILIBRA,2198.529411764706,CROQUERA
ACCO,51209,LIBRETA 1/4 NEON AZUL 80 HOJAS AZUL 75 GRAMAJE TILIBRA,TILIBRA,2198.529411764706,LIBRETA 1/4
ACCO,51738,LIBRETA 1/4 NEON NARANJA 80 HOJAS NARANJAS 75 GRAMAJE TILIBRA,TILIBRA,2198.529411764706,LIBRETA 1/4
ACCO,51207,LIBRETA 1/4 NEON NEGRA 80 HOJAS LINEALES 63 GRAMAJE TILIBRA,TILIBRA,2198.529411764706,LIBRETA 1/4
ACCO,51739,LIBRETA 1/4 NEON PURPURA 80 HOJAS PURPURA 75 GRAMAJE TILIBRA,TILIBRA,2198.529411764706,LIBRETA 1/4
ACCO,51208,LIBRETA 1/4 NEON ROSA 80 HOJAS ROSA 75 GRAMAJE TILIBRA,TILIBRA,2198.529411764706,LIBRETA 1/4
ACCO,51210,LIBRETA 1/4 NEON TURQUESA 80 HOJAS TURQUESA 75 GRAMAJE TILIBRA,TILIBRA,2198.529411764706,LIBRETA 1/4
ACCO,51740,LIBRETA 1/4 NEON VERDE LIMON 80 HOJAS VERDE LIMON 75 GRAMAJE TILIBRA,TILIBRA,2198.529411764706,LIBRETA 1/4
ACCO,50648,PLANNER CORCHETEADO M7 20 HOJAS HAPPY TILIBRA,TILIBRA,2198.529411764706,AGENDAS & PLANNERS
ACCO,50515,PLANNER CORCHETEADO M7 20 HOJAS SOHO TILIBRA,TILIBRA,2198.529411764706,AGENDAS & PLANNERS
ACCO,51254,PLANNER CORCHETEADO M7 20 HOJAS WEST VILLAGE TILIBRA,TILIBRA,2198.529411764706,AGENDAS & PLANNERS
ACCO,51366,"PORTAMINAS 0,7 MM METALIZADOS TILIBRA",TILIBRA,2198.529411764706,PORTAMINAS
ACCO,15194,"CORCHETE MODELO:SF-13 / TAMAÑO: 3/4"" / CONTIENE: 1.000 PIEZAS / CAPACIDAD 90-160 HOJAS SWINGLINE",SWINGLINE,2215.2573529411766,CORCHETES USO PESADO
ACCO,20603,"ARCHIVADOR TAMAÑO CARTA / 2 AROS / COLOR BLANCO / ANCHO: 1""/ CAPACIDAD: 250 HOJAS / MATERIAL: POLIPROPILENO WILSON JONES",WILSON JONES,2218.125000000001,"ARCHIVADOR PRESENTACION 2 AROS CARTA 1"""
ACCO,20609,"ARCHIVADOR TAMAÑO CARTA / 3 AROS / COLOR BLANCO / ANCHO: 1/2""/ CAPACIDAD: 150 HOJAS / MATERIAL: POLIPROPILENO WILSON JONES",WILSON JONES,2231.0294117647068,"ARCHIVADOR PRESENTACION 3 AROS CARTA 1/2"""
ACCO,26442,"CORCHETE 23/17 / CONTIENE 1.000 PIEZAS / CAPACIDAD DE CORCHETE 130 HOJAS / GLADIATOR, APOLLO Y GIANT REXEL",REXEL,2257.4527310924373,CORCHETE 23/17
ACCO,18312,"ARCHIVADOR FLEXIBLE TAMAÑO  CARTA, 3 AROS, TRANSPARENTE, ANCHO: 1"", CAPACIDAD: 175 HOJAS WILSON JONES",WILSON JONES,2286.9485294117653,ARCHIV. FLEXIBLE
ACCO,70018,CUBIERTA PARA CORTE TAMAÑO S| 30 X 22 X 0.3 CMS  BARRILITO,BARRILITO,2286.9485294117653,TAPETE DE CORTE
ACCO,51715,CINTA AD WASHI 3D BL DOODLES 338087 TILIBRA,TILIBRA,2308.4558823529414,WASHI TAPE
ACCO,51406,CLIP POMPOM CAJA 12 UNIDADES BLISTER TILIBRA,TILIBRA,2308.4558823529414,POMPONES
ACCO,51304,CUADERNO COSIDO 80 HOJAS DAISY TILIBRA,TILIBRA,2308.4558823529414,CUADERNO COSIDO
ACCO,50701,CUADERNO COSIDO 80 HOJAS JOLIE TILIBRA,TILIBRA,2308.4558823529414,CUADERNO COSIDO
ACCO,51308,CUADERNO COSIDO 80 HOJAS LOVELAND TILIBRA,TILIBRA,2308.4558823529414,CUADERNO COSIDO
ACCO,51925,CUADERNO COSIDO 80 HOJAS PURRFECT TILIBRA,TILIBRA,2308.4558823529414,CUADERNO COSIDO
ACCO,51556,REFILL TILIDISCO SUPER CLASS 50 HOJAS GRIS TILIBRA,TILIBRA,2308.4558823529414,REFILL TILIDISCO
ACCO,51552,REFILL TILIDISCO SUPER CLASS 80 HOJAS  TILIBRA,TILIBRA,2308.4558823529414,REFILL TILIDISCO
ACCO,51553,REFILL TILIDISCO SUPER CLASS 80 HOJAS DECORADO TILIBRA,TILIBRA,2308.4558823529414,REFILL TILIDISCO
ACCO,24641,"ARCHIVADOR TAMAÑO A4, 2 AROS / COLOR BLANCO / ANCHO 1""/ CAPACIDAD: 250 HOJAS / MATERIAL: POLIPROPILENO WILSON JONES",WILSON JONES,2349.3198529411766,"ARCHIVADOR PRESENTACION 2 AROS A4 1"""
ACCO,27409,FLAT ARCHIVADOR DE PALANCA CARTA LOMO ANCHO WILSON JONES,WILSON JONES,2215.2573529411766,ARCHIVADOR BURDEO
ACCO,15134,"CORCHETE MODELO:SF-13 / TAMAÑO: 15/16"" / CONTIENE: 1.000 PIEZAS / CAPACIDAD 160-210 HOJAS SWINGLINE",SWINGLINE,2358.639705882353,CORCHETES USO PESADO
ACCO,70285,POMPOM GRANDE GAMA AMARILLOS | BOLSA  100 UN | 3 TONOS DE AMARILLO BARRILITO,BARRILITO,2358.639705882353,POMPONES
ACCO,70286,POMPOM GRANDE GAMA AZULEZ | BOLSA 100 UN | 3 TONOS DE AZUL BARRILITO,BARRILITO,2358.639705882353,POMPONES
ACCO,70287,POMPOM GRANDE GAMA MORADOS| BOLSA 100 UN | 3 TONOS DE MORADO BARRILITO,BARRILITO,2358.639705882353,POMPONES
ACCO,70288,POMPOM GRANDE GAMA ROJO-ROSA | BOLSA PARA COLGAR CON 100 UN | 3 TONOS DE COLORES |  PR6578 BARRILITO,BARRILITO,2358.639705882353,POMPONES
ACCO,70289,POMPOM GRANDE GAMA VERDES | BOLSA PARA COLGAR CON 100 UN | 3 TONOS DE COLORES | PV9007 BARRILITO,BARRILITO,2358.639705882353,POMPONES
ACCO,20611,"ARCHIVADOR TAMAÑO CARTA / 3 AROS / COLOR BLANCO / ANCHO: 1""/ CAPACIDAD: 250 HOJAS / MATERIAL: POLIPROPILENO WILSON JONES",WILSON JONES,2362.2242647058824,"ARCHIVADOR PRESENTACION 3 AROS CARTA 1"""
ACCO,27826,CORCHETES RAPID 23/24 /PATA DE 24MM DE LARGO / ALAMBRE SUPER REFORZADO GALVANIZADO / PATAS CON BORDES AFILADOS PARA MEJOR PERFORACION/ CORCHETEA DE 150 A 210 HOJAS / CAJA 1000 UNIDADES /  248070500 / PARA CORCHETERA HD210 RAPID,RAPID,2382.8781512605037,CORCHETE 23/24
ACCO,51558,REFILL TILID  UNIVERSITARIO TILIBRA 50 HOJAS DE COLORES CON PAUTA TILIBRA,TILIBRA,2462.867647058824,REFILL TILIDISCO
ACCO,50791,CINTA AD HOLOGRAF 15X10MM BL3 312908 TILIBRA,TILIBRA,2463.1687500000003,CINTA ADHESIVA HOLOGRAFICA
ACCO,24642,"ARCHIVADOR TAMAÑO A4, 3 AROS / COLOR BLANCO / ANCHO: 1""/ CAPACIDAD: 250 HOJAS / MATERIAL: POLIPROPILENO WILSON JONES",WILSON JONES,2480.5147058823527,"ARCHIVADOR PRESENTACION 3 AROS A4 1"""
ACCO,15263,"ARCHIVADOR TAMAÑO CARTA / 2 AROS / COLOR BLANCO / ANCHO: 1,5""/ CAPACIDAD: 370 HOJAS / MATERIAL: POLIPROPILENO WILSON JONES",WILSON JONES,2480.5147058823527,"ARCHIVADOR PRESENTACION 2 AROS CARTA 1,5"""
ACCO,31018,PQTE. ANILLO METALICO IBICO 8MM 3:1 SILVER / 20 UNID / CAPACIDAD 45 HOJAS  GBC,GBC,2519.432773109244,ANILLO METALICO
ACCO,27880,CORCHETES RAPID 66/6 /PATA DE 6MM DE LARGO / ALAMBRE SUPER REFORZADO GALVANIZADO / PATAS CON BORDES AFILADOS PARA MEJOR PERFORACION/ CORCHETEA HASTA 20 HOJAS / CAJA 5000 UNIDADES /  24867800 RAPID,RAPID,2556.9852941176478,CORCHETES DE MAQ. ELECTRICAS
ACCO,51907,CUADERNO BOOK 120 HOJAS CHECK POP TILIBRA,TILIBRA,2566.1764705882356,CUADERNO BOOK 120 HOJAS
ACCO,51909,CUADERNO BOOK 120 HOJAS HIDE TILIBRA,TILIBRA,2566.1764705882356,CUADERNO BOOK 120 HOJAS
ACCO,51906,CUADERNO BOOK 120 HOJAS LUNIX TILIBRA,TILIBRA,2566.1764705882356,CUADERNO BOOK 120 HOJAS
ACCO,51910,CUADERNO BOOK 120 HOJAS NEON CONNECT TILIBRA,TILIBRA,2566.1764705882356,CUADERNO BOOK 120 HOJAS
ACCO,51908,CUADERNO BOOK 120 HOJAS SOHO TILIBRA,TILIBRA,2566.1764705882356,CUADERNO BOOK 120 HOJAS
ACCO,50504,LIBRETA 1/4 NEON KORI 80 HOJAS COLORES 75 GRAMAJE TILIBRA,TILIBRA,2566.1764705882356,LIBRETA 1/4
ACCO,51677,PLANNER EJECUTIVO COSIDO M3 80 HOJAS NAPOLI SURTIDO TILIBRA,TILIBRA,2566.1764705882356,AGENDAS & PLANNERS
ACCO,24643,"ARCHIVADOR TAMAÑO A4, 2 AROS / COLOR BLANCO / ANCHO 1,5""/ CAPACIDAD: 370 HOJAS / MATERIAL: POLIPROPILENO WILSON JONES",WILSON JONES,2611.7095588235293,"ARCHIVADOR PRESENTACION 2 AROS A4 1,5"""
ACCO,20607,"ARCHIVADOR TAMAÑO CARTA / 2 AROS / COLOR BLANCO / ANCHO: 2""/ CAPACIDAD: 520 HOJAS / MATERIAL: POLIPROPILENO WILSON JONES",WILSON JONES,2611.7095588235293,"ARCHIVADOR PRESENTACION 2 AROS CARTA 2"""
ACCO,20613,"ARCHIVADOR TAMAÑO CARTA / 3 AROS / COLOR BLANCO / ANCHO 1,5""/ CAPACIDAD: 370 HOJAS / MATERIAL: POLIPROPILENO WILSON JONES",WILSON JONES,2611.7095588235293,"ARCHIVADOR PRESENTACION 3 AROS CARTA 1,5"""
ACCO,15267,"ARCHIVADOR TAMAÑO OFICIO / 2 AROS / COLOR BLANCO / ANCHO: 1"" / CAPACIDAD: 250 HOJAS / MATERIAL: POLIPROPILENO WILSON JONES",WILSON JONES,2611.7095588235293,"ARCHIVADOR PRESENTACION 2 AROS OFICIO 1"""
ACCO,51551,REFILL TILIDISCO UNIVERSITARIO TILIBRA 80 HOJAS LINEALES TILIBRA,TILIBRA,2617.279411764706,REFILL TILIDISCO
ACCO,51403,CINTA AD WASHI  5D 12CJ TILIBRA 338079 TILIBRA,TILIBRA,2694.4852941176478,WASHI TAPE
ACCO,1600007,TILIDISCO UNIVERSITARIO  SOHO 160 HOJAS 10 MATERIA TILIBRA,TILIBRA,2695.2361700694023,CUADERNO CON DISCOS
ACCO,26443,"CORCHETE 23/20 / CONTIENE 1.000 PIEZAS / CAPACIDAD DE CORCHETE 160 HOJAS / GLADIATOR, APOLLO Y GIANT REXEL",REXEL,2695.7930672268917,CORCHETE 23/20
ACCO,27791,CORCHETE 53/6 / PATA DE 6MM DE LARGO / ALAMBRE FINO PARA RESULTADOS CASI INVISIBLES / ALAMBRE DURO DE ALTO RENDIMIENTO / PATAS CON CORTE DE PRECISION PARA MEJOR PERFORACION / CAJA 5000 UNIDADES / PARA CLAVADORA M10R 27786 RAPID,RAPID,2724.2647058823527,CORCHETE 53/6
ACCO,31033,PQTE. ANILLO METALICO IBICO 9MM 3:1 BLANCO / 20 UNID / CAPACIDAD 65 HOJAS GBC,GBC,2724.2647058823527,ANILLO METALICO
ACCO,31032,PQTE. ANILLO METALICO IBICO 9MM 3:1 NEGRO / 20 UNID / CAPACIDAD 65 HOJAS  GBC,GBC,2724.2647058823527,ANILLO METALICO
ACCO,31034,PQTE. ANILLO METALICO IBICO 9MM 3:1 SILVER / 20 UNID / CAPACIDAD 65 HOJAS  GBC,GBC,2724.2647058823527,ANILLO METALICO
ACCO,24645,"ARCHIVADOR TAMAÑO A4, 2 AROS / COLOR BLANCO / ANCHO 2""/ CAPACIDAD: 520 HOJAS / MATERIAL: POLIPROPILENO WILSON JONES",WILSON JONES,2742.9044117647068,"ARCHIVADOR PRESENTACION 2 AROS A4 2"""
ACCO,24644,"ARCHIVADOR TAMAÑO A4, 3 AROS / COLOR BLANCO / ANCHO: 1,5""/ CAPACIDAD: 370 HOJAS / MATERIAL: POLIPROPILENO WILSON JONES",WILSON JONES,2742.9044117647068,"ARCHIVADOR PRESENTACION 3 AROS A4 1,5"""
ACCO,20615,"ARCHIVADOR TAMAÑO CARTA / 3 AROS / COLOR BLANCO / ANCHO 2""/ CAPACIDAD: 520 HOJAS / MATERIAL: POLIPROPILENO WILSON JONES",WILSON JONES,2756.525735294118,"ARCHIVADOR PRESENTACION 3 AROS CARTA 2"""
ACCO,15269,"ARCHIVADOR TAMAÑO OFICIO / 2 AROS / COLOR BLANCO / ANCHO: 1,5""/ CAPACIDAD: 370 HOJAS / MATERIAL: POLIPROPILENO WILSON JONES",WILSON JONES,2756.525735294118,"ARCHIVADOR PRESENTACION 2 AROS OFICIO 1,5"""
ACCO,52009,MARCADOR RETRACTIL GEL CON ESTUCHE 6 COLORES TILIBRA,TILIBRA,2771.691176470588,MARCADORES
ACCO,50608,PORTAMINAS HB/ 2B 0.5 REPUESTOS + GOMITAS 2302430 DERWENT,DERWENT,2779.411764705882,REPUESTOS PORTAMINAS
ACCO,50609,REPUESTOS PORTAMINAS HB/2B 0.7 + GOMITAS  2302431 DERWENT,DERWENT,2779.411764705882,REPUESTOS PORTAMINAS
ACCO,51502,MAGNETICO PIZARRA 3 DISEÑOS 303011 TILIBRA,TILIBRA,2794.117647058823,PORTAPAPELES
ACCO,2121087,TILIDISCO SUPER CLASS SOHO 160 HOJS 10 MATERIA TILIBRA,TILIBRA,2846.843204635806,CUADERNO CON DISCOS
ACCO,70005,"CALCULADORA BOLSILLO (7,0X11,5CMS)| 12 DIGITOS| COLOR AZUL| NUMEROS GRANDES BARRILITO",BARRILITO,2860.4779411764703,CALCULADORAS
ACCO,70267,"PAPEL COLORES FLUORSECENTE & TRADICIONAL |TAMAÑO CARTA| 100HOJAS 75GR | 10 COLORES SURT (TRADICIONALES: CELESTE, AZUL, VERDE CLARO, ROJO | FLUOR NARANJO, AMARILLO, VERDE, DURAZNO, ROSADO) BARRILITO",BARRILITO,2860.4779411764703,Papel 
ACCO,30154,PQTE. ANILLO PLASTICO IBICO 11MM BLANCO / 50UNID / CAPACIDAD 85 HOJAS GBC,GBC,2860.8193277310925,ANILLO 11MM
ACCO,15271,"ARCHIVADOR TAMAÑO OFICIO / 2 AROS / COLOR BLANCO / ANCHO: 2""/ CAPACIDAD: 520 HOJAS / MATERIAL: POLIPROPILENO WILSON JONES",WILSON JONES,2887.7205882352946,"ARCHIVADOR PRESENTACION 2 AROS OFICIO 2"""
ACCO,27842,"CORCHETE OPTIMA 70 HIGH CAPACITY / MEDIDA: 3/8""/ CONTIENE 2.500 PIEZAS RAPID",RAPID,2914.963235294118,CORCHETES DE MAQ. ELECTRICAS
ACCO,15315,"CORCHETE OPTIMA 70 HIGH CAPACITY / MEDIDA: 3/8""/ CONTIENE 2.500 PIEZAS SWINGLINE",SWINGLINE,2914.963235294118,CORCHETES DE MAQ. ELECTRICAS
ACCO,31560,BOLSA ESPIRAL PLASTICO IBICO- 12MM (12) NEGRO / 50UNID / CAPACIDAD 60 HOJAS GBC,GBC,2922.268907563025,ESPIRAL 12MM
ACCO,50496,CROQUERA D+ FEMENINA 96 HOJAS 63 GRAMAJE TILIBRA,TILIBRA,2933.823529411765,CROQUERA
ACCO,51521,CROQUERA D+ MASCULINA 96 HOJAS 63 GRAMAJE TILIBRA,TILIBRA,2933.823529411765,CROQUERA
ACCO,51223,CROQUERA DO IT  80 HOJAS 63 GRAMAJE TILIBRA,TILIBRA,2933.823529411765,CROQUERA
ACCO,51217,CROQUERA GOOD VIBES  80 HOJAS 63 GRAMAJE TILIBRA,TILIBRA,2933.823529411765,CROQUERA
ACCO,51219,CROQUERA HAPPY  80 HOJAS 63 GRAMAJE TILIBRA,TILIBRA,2933.823529411765,CROQUERA
ACCO,51546,CROQUERA HIDE 80 HOJAS 63 GRAMAJE TILIBRA,TILIBRA,2933.823529411765,CROQUERA
